Loading parameters

Initial system energy
-102740.39344255207 kJ/mol

MD run: 10000000 steps
#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
68.5%	6845000	6745.00000091557	-102050.69587974763	201.42523144421668	135	33:35
68.5%	6850000	6750.000000916589	-102253.17583520152	201.53341029072766	135	33:32
68.5%	6855000	6755.000000917607	-101830.78081003949	199.3941388918126	135	33:28
68.6%	6860000	6760.000000918626	-102386.50978528056	202.0934448044275	135	33:25
68.7%	6865000	6765.000000919645	-102121.01485774294	201.4540232604186	135	33:22
68.7%	6870000	6770.000000920663	-102732.1606516242	198.00316422334723	135	33:19
68.8%	6875000	6775.000000921682	-102039.82293044776	202.7964768414061	135	33:16
68.8%	6880000	6780.000000922701	-102562.10805264395	200.20654251347375	135	33:12
68.8%	6885000	6785.000000923719	-102226.83748782845	204.50080090944058	135	33:09
68.9%	6890000	6790.000000924738	-102273.4282140932	202.82128197979094	135	33:06
69.0%	6895000	6795.0000009257565	-102080.45026502432	197.800036680313	135	33:03
69.0%	6900000	6800.000000926775	-101843.77633755142	196.99523782034484	135	33:00
69.0%	6905000	6805.000000927794	-101701.94590608776	201.18332256375882	135	32:56
69.1%	6910000	6810.000000928812	-102396.27100922121	200.53752288146507	135	32:53
69.2%	6915000	6815.000000929831	-102517.49582717381	203.6852597020862	135	32:50
69.2%	6920000	6820.00000093085	-102960.61235716753	201.5279182984992	135	32:47
69.2%	6925000	6825.000000931868	-101642.540282208	202.19494537286968	135	32:44
69.3%	6930000	6830.000000932887	-102210.49517060397	202.08422301835122	135	32:40
69.3%	6935000	6835.0000009339055	-102274.21725767944	201.7003552403937	135	32:37
69.4%	6940000	6840.000000934924	-102193.88597592432	198.03121196563316	135	32:34
69.5%	6945000	6845.000000935943	-101618.69393018866	200.65766562638774	135	32:31
69.5%	6950000	6850.000000936961	-102617.59914662875	194.22974557165986	135	32:28
69.5%	6955000	6855.00000093798	-102476.60818915954	202.02694994049955	135	32:24
69.6%	6960000	6860.000000938999	-102001.57758649578	200.225770695381	135	32:21
69.7%	6965000	6865.000000940017	-102022.78001336986	198.67591398553031	135	32:18
69.7%	6970000	6870.000000941036	-101925.82571764756	198.8327427258232	135	32:15
69.8%	6975000	6875.000000942055	-101837.71869668178	205.24276955516544	135	32:11
69.8%	6980000	6880.000000943073	-102338.85940524703	203.65478340563394	135	32:08
69.8%	6985000	6885.000000944092	-102409.89481574902	199.8423608457362	135	32:05
69.9%	6990000	6890.0000009451105	-102188.30355455959	198.8244570973847	135	32:02
70.0%	6995000	6895.000000946129	-102372.6232296084	203.4437420576563	135	31:59
70.0%	7000000	6900.000000947148	-101873.32772074873	203.71279415907685	135	31:55
70.0%	7005000	6905.000000948166	-101580.08653310314	202.56757215734578	135	31:52
70.1%	7010000	6910.000000949185	-102440.76948211668	201.80394313991673	135	31:49
70.2%	7015000	6915.000000950204	-102279.48664695024	201.00903232039965	135	31:46
70.2%	7020000	6920.000000951222	-101745.94139673421	203.5395557878886	135	31:43
70.2%	7025000	6925.000000952241	-102709.68476944277	204.3534593391631	135	31:39
70.3%	7030000	6930.00000095326	-101950.63421847718	205.60797348147554	135	31:36
70.3%	7035000	6935.000000954278	-101570.2266832497	198.6107085331868	135	31:33
70.4%	7040000	6940.000000955297	-101911.03403798398	205.20037646697168	135	31:30
70.5%	7045000	6945.0000009563155	-102107.50918678753	200.92871428894614	135	31:27
70.5%	7050000	6950.000000957334	-102192.44198332354	203.8624758747576	135	31:23
70.5%	7055000	6955.000000958353	-102319.7517340295	202.89171955341655	135	31:20
70.6%	7060000	6960.000000959371	-102419.59639447602	199.51225675965847	135	31:17
70.7%	7065000	6965.00000096039	-102374.54216515366	203.9476117784623	135	31:14
70.7%	7070000	6970.000000961409	-102651.61782147549	202.68406551283806	135	31:11
70.8%	7075000	6975.000000962427	-102180.07174675493	203.12920670316961	135	31:07
70.8%	7080000	6980.000000963446	-102135.83239471447	196.71512621248536	135	31:04
70.8%	7085000	6985.000000964465	-102260.06917240703	201.93333935683972	135	31:01
70.9%	7090000	6990.000000965483	-102100.22538242862	206.0858449918426	135	30:58
71.0%	7095000	6995.000000966502	-102567.19068559678	204.95262603890149	135	30:55
71.0%	7100000	7000.0000009675205	-102464.37316448428	203.11732260678983	135	30:51
71.0%	7105000	7005.000000968539	-102338.86455290485	206.130969571868	135	30:48
71.1%	7110000	7010.000000969558	-102521.21440117713	205.93150124015827	135	30:45
71.2%	7115000	7015.000000970576	-102036.77146666823	200.01426801730784	135	30:42
71.2%	7120000	7020.000000971595	-102418.60764419055	201.4559037583956	135	30:39
71.2%	7125000	7025.000000972614	-102392.85793528799	198.48327445975266	135	30:35
71.3%	7130000	7030.000000973632	-102235.36289827432	204.8103376690383	135	30:32
71.3%	7135000	7035.000000974651	-102384.4758973089	202.1945499604359	135	30:29
71.4%	7140000	7040.0000009756695	-102177.91804987378	199.3887348078692	135	30:26
71.5%	7145000	7045.000000976688	-101795.32408323884	203.9883036742561	135	30:23
71.5%	7150000	7050.000000977707	-102527.13075755816	202.01490140514724	135	30:19
71.5%	7155000	7055.000000978725	-102308.45100390306	196.1313350299479	135	30:16
71.6%	7160000	7060.000000979744	-102942.45373603888	199.54984607060888	135	30:13
71.7%	7165000	7065.000000980763	-102296.3577487953	202.18525607608746	135	30:10
71.7%	7170000	7070.000000981781	-102412.68428139808	203.00909511555352	135	30:07
71.8%	7175000	7075.0000009828	-102404.10524620721	197.89707745815008	135	30:03
71.8%	7180000	7080.000000983819	-101845.08455917891	203.202394470609	135	30:00
71.8%	7185000	7085.000000984837	-102953.72784650838	201.89219817092132	135	29:57
71.9%	7190000	7090.000000985856	-102150.47432148503	201.14575324976153	135	29:54
72.0%	7195000	7095.0000009868745	-101967.34685571725	200.53427385033913	135	29:51
72.0%	7200000	7100.000000987893	-101867.53675931133	203.38422855225463	135	29:47
72.0%	7205000	7105.000000988912	-102228.58984196559	200.80248754849202	135	29:44
72.1%	7210000	7110.00000098993	-101764.32596357213	204.15618860340044	135	29:41
72.2%	7215000	7115.000000990949	-102561.37698971247	207.69144013989938	135	29:38
72.2%	7220000	7120.000000991968	-102579.64403718151	197.74710935333275	135	29:35
72.2%	7225000	7125.000000992986	-102862.41081397235	203.61463117006994	135	29:31
72.3%	7230000	7130.000000994005	-102214.78723742208	197.63503411593896	135	29:28
72.3%	7235000	7135.000000995024	-102249.83595011616	204.24299231224245	135	29:25
72.4%	7240000	7140.000000996042	-102276.5159702287	202.64769056662834	135	29:22
72.5%	7245000	7145.000000997061	-101634.30872582179	201.42155944428015	135	29:19
72.5%	7250000	7150.0000009980795	-102499.90410962608	203.35328336720048	135	29:15
72.5%	7255000	7155.000000999098	-102021.18862688541	203.6618636798323	135	29:12
72.6%	7260000	7160.000001000117	-102698.1598612233	201.37308405175833	135	29:09
72.7%	7265000	7165.000001001135	-101956.69617766794	203.29883535861296	135	29:06
72.7%	7270000	7170.000001002154	-102358.06298975367	198.89435404865037	135	29:03
72.8%	7275000	7175.000001003173	-102590.11942216987	203.88146784289938	135	28:59
72.8%	7280000	7180.000001004191	-102671.09571897797	202.87174038683406	135	28:56
72.8%	7285000	7185.00000100521	-101874.70199797442	200.45355044897573	135	28:53
72.9%	7290000	7190.000001006229	-101773.00706687616	202.09486759484417	135	28:50
73.0%	7295000	7195.000001007247	-102290.3055572533	200.97084714908968	135	28:47
73.0%	7300000	7200.000001008266	-102037.92684626533	201.24591408580744	135	28:43
73.0%	7305000	7205.0000010092845	-102095.65455732262	201.13630581710586	135	28:40
73.1%	7310000	7210.000001010303	-102360.61373104854	201.48331985774783	135	28:37
73.2%	7315000	7215.000001011322	-102151.3908379334	203.31114056701722	135	28:34
73.2%	7320000	7220.00000101234	-101782.71145613119	203.8188369458773	135	28:31
73.2%	7325000	7225.000001013359	-101579.5396522982	196.2823073919175	135	28:27
73.3%	7330000	7230.000001014378	-101946.77163653029	200.65839175961048	135	28:24
73.3%	7335000	7235.000001015396	-102348.19899754552	197.103521090817	135	28:21
73.4%	7340000	7240.000001016415	-101944.08427105052	204.96995983402513	135	28:18
73.5%	7345000	7245.0000010174335	-102196.7252072785	202.2939026802439	135	28:15
73.5%	7350000	7250.000001018452	-103218.74508755933	199.74379144149867	135	28:11
73.5%	7355000	7255.000001019471	-102671.37446602294	202.28413242691414	135	28:08
73.6%	7360000	7260.000001020489	-102174.95977398474	202.65099516626782	135	28:05
73.7%	7365000	7265.000001021508	-102694.52464159532	202.62101401521915	135	28:02
73.7%	7370000	7270.000001022527	-102485.02802696032	204.38801092762122	135	27:59
73.8%	7375000	7275.000001023545	-101931.99321557255	202.237524301363	135	27:55
73.8%	7380000	7280.000001024564	-102296.87042368483	204.9645783632047	135	27:52
73.8%	7385000	7285.000001025583	-102340.1870732489	203.1812362576909	135	27:49
73.9%	7390000	7290.000001026601	-101347.85418508528	203.28947619780294	135	27:46
74.0%	7395000	7295.00000102762	-102266.99233022518	199.56451384047904	135	27:43
74.0%	7400000	7300.0000010286385	-101787.16347290669	197.534952092725	135	27:39
74.0%	7405000	7305.000001029657	-102401.26903901994	201.660778114394	135	27:36
74.1%	7410000	7310.000001030676	-102536.7968650232	197.7872390785288	135	27:33
74.2%	7415000	7315.000001031694	-101748.72591066919	203.4802652060044	135	27:30
74.2%	7420000	7320.000001032713	-102645.46802390832	199.2677974811534	135	27:27
74.2%	7425000	7325.000001033732	-101333.58867480792	201.96593210921168	135	27:24
74.3%	7430000	7330.00000103475	-102476.03556954209	196.5456072998914	135	27:20
74.3%	7435000	7335.000001035769	-102143.37301808689	200.83778866076415	135	27:17
74.4%	7440000	7340.000001036788	-102268.94306590874	200.06647115718803	135	27:14
74.5%	7445000	7345.000001037806	-102662.14233370032	202.9745007839998	135	27:11
74.5%	7450000	7350.000001038825	-102321.861169782	202.38483418852445	135	27:08
74.5%	7455000	7355.0000010398435	-102223.06021866202	200.63537287925317	135	27:04
74.6%	7460000	7360.000001040862	-101567.82109731575	200.33827746698543	135	27:01
74.7%	7465000	7365.000001041881	-101866.47690885048	208.19898938223875	135	26:58
74.7%	7470000	7370.000001042899	-101594.16060724296	200.61197885750988	135	26:55
74.8%	7475000	7375.000001043918	-101899.36137813097	199.94096081714295	135	26:52
74.8%	7480000	7380.000001044937	-101996.50436701998	199.7172029621123	135	26:48
74.8%	7485000	7385.000001045955	-102792.72254072828	205.31781712705612	135	26:45
74.9%	7490000	7390.000001046974	-101849.73947819183	204.2075368855254	135	26:42
75.0%	7495000	7395.000001047993	-101910.90238794964	201.21469757460648	135	26:39
75.0%	7500000	7400.000001049011	-102340.50684204837	200.57863108736703	135	26:36
75.0%	7505000	7405.00000105003	-102288.91157797864	198.8239513059062	135	26:32
75.1%	7510000	7410.0000010510485	-102738.29875697335	201.75403147675982	135	26:29
75.2%	7515000	7415.000001052067	-102557.97143730056	199.41999133821102	135	26:26
75.2%	7520000	7420.000001053086	-101889.30827409495	202.65274208979403	135	26:23
75.2%	7525000	7425.000001054104	-102179.2617743928	201.10696699884974	135	26:20
75.3%	7530000	7430.000001055123	-102690.65504733333	202.7480028951756	135	26:16
75.3%	7535000	7435.000001056142	-101870.29383068811	200.57182876421243	135	26:13
75.4%	7540000	7440.00000105716	-102725.42310383264	199.71347113572048	135	26:10
75.5%	7545000	7445.000001058179	-102262.79031679686	199.61543965815943	135	26:07
75.5%	7550000	7450.0000010591975	-101694.6061679176	202.00858572538073	135	26:04
75.5%	7555000	7455.000001060216	-101828.32409529528	200.45267935193448	135	26:00
75.6%	7560000	7460.000001061235	-102121.61871442944	204.49429853829866	135	25:57
75.7%	7565000	7465.000001062253	-102095.65216414118	201.07339325509463	135	25:54
75.7%	7570000	7470.000001063272	-101984.96615738515	200.62192304674159	135	25:51
75.8%	7575000	7475.000001064291	-102597.39442413859	202.31548359845684	135	25:48
75.8%	7580000	7480.000001065309	-102790.9128003302	202.32012334835463	135	25:44
75.8%	7585000	7485.000001066328	-102803.82289021835	204.62266721928367	135	25:41
75.9%	7590000	7490.000001067347	-101755.92712497292	201.76215898077942	135	25:38
76.0%	7595000	7495.000001068365	-102200.59857826354	203.02214101054787	135	25:35
76.0%	7600000	7500.000001069384	-102064.84059375338	202.07312651174354	135	25:32
76.0%	7605000	7505.0000010704025	-101991.43603165261	199.6365416700202	135	25:28
76.1%	7610000	7510.000001071421	-102745.83595582796	199.9182654647082	135	25:25
76.2%	7615000	7515.00000107244	-101923.65562879527	201.5371432347371	135	25:22
76.2%	7620000	7520.000001073458	-102205.18253551796	199.30980530825315	135	25:19
76.2%	7625000	7525.000001074477	-102353.60407702578	197.31602937937816	135	25:16
76.3%	7630000	7530.000001075496	-101664.0279446044	196.67012847168985	135	25:12
76.3%	7635000	7535.000001076514	-101100.88286240632	203.62993748061282	135	25:09
76.4%	7640000	7540.000001077533	-102736.15393872233	200.0491187608328	135	25:06
76.5%	7645000	7545.000001078552	-102088.12424771907	203.03015063889387	135	25:03
76.5%	7650000	7550.00000107957	-102444.8998532677	200.98633986959473	135	25:00
76.5%	7655000	7555.000001080589	-102357.76642541029	201.62882961178101	135	24:56
76.6%	7660000	7560.0000010816075	-102586.32948911656	198.94769170833905	135	24:53
76.7%	7665000	7565.000001082626	-101760.88882855419	206.7333846864562	135	24:50
76.7%	7670000	7570.000001083645	-102396.44258914748	200.29691927271577	135	24:47
76.8%	7675000	7575.000001084663	-102158.72766751284	202.84539965221563	135	24:44
76.8%	7680000	7580.000001085682	-102350.51183914999	200.03128643342657	135	24:40
76.8%	7685000	7585.000001086701	-102670.52067639539	203.9845914893396	135	24:37
76.9%	7690000	7590.000001087719	-101928.09356174618	202.35974220345662	135	24:34
77.0%	7695000	7595.000001088738	-102112.34149955772	199.02545373672115	135	24:31
77.0%	7700000	7600.000001089757	-102499.672327396	202.93011091827915	135	24:28
77.0%	7705000	7605.000001090775	-101634.05265122419	198.6949264264959	135	24:24
77.1%	7710000	7610.000001091794	-102879.14213025989	203.12004085171955	135	24:21
77.2%	7715000	7615.000001092812	-102579.79375919374	204.93274742916523	135	24:18
77.2%	7720000	7620.000001093831	-102749.06704964675	200.55328175134534	135	24:15
77.2%	7725000	7625.00000109485	-102312.89006877178	201.72889684978247	135	24:12
77.3%	7730000	7630.000001095868	-101715.32547208667	199.72227529361612	135	24:08
77.3%	7735000	7635.000001096887	-101668.85234053247	205.62626533410625	135	24:05
77.4%	7740000	7640.000001097906	-102045.70345605165	209.99367707549342	135	24:02
77.5%	7745000	7645.000001098924	-102320.47464352241	200.91979266581203	135	23:59
77.5%	7750000	7650.000001099943	-102084.34432243137	203.39907670404716	135	23:56
77.5%	7755000	7655.0000011009615	-101969.15161864692	204.0290611399056	135	23:52
77.6%	7760000	7660.00000110198	-101527.50502487039	203.46604000173383	135	23:49
77.7%	7765000	7665.000001102999	-102397.05176158994	200.83679635603423	135	23:46
77.7%	7770000	7670.000001104017	-102026.15985939093	203.85203434892213	135	23:43
77.8%	7775000	7675.000001105036	-102343.23378409026	202.28941609030468	135	23:40
77.8%	7780000	7680.000001106055	-102203.59021516098	198.42316394227066	135	23:37
77.8%	7785000	7685.000001107073	-102469.4377563824	200.7809453110945	135	23:33
77.9%	7790000	7690.000001108092	-101735.14627948962	202.53257294806338	135	23:30
78.0%	7795000	7695.000001109111	-101516.12641133135	205.4497521810747	135	23:27
78.0%	7800000	7700.000001110129	-102324.08040532377	201.96092027738302	135	23:24
78.0%	7805000	7705.000001111148	-102542.36407889053	201.33127077140017	135	23:21
78.1%	7810000	7710.0000011121665	-102504.77794992132	203.30680946870916	135	23:17
78.2%	7815000	7715.000001113185	-102088.09571242472	203.56561767077275	135	23:14
78.2%	7820000	7720.000001114204	-101430.49019750534	200.52340017531182	135	23:11
78.2%	7825000	7725.000001115222	-102016.13784273714	199.52564178066848	135	23:08
78.3%	7830000	7730.000001116241	-102834.5553606539	204.26436428933295	135	23:05
78.3%	7835000	7735.00000111726	-102650.57355704391	203.81922853516346	135	23:01
78.4%	7840000	7740.000001118278	-101770.44417925831	202.31128659808138	135	22:58
78.5%	7845000	7745.000001119297	-102789.04414556548	203.5055133112367	135	22:55
78.5%	7850000	7750.000001120316	-102426.49702837225	200.6706010780283	135	22:52
78.5%	7855000	7755.000001121334	-101970.29254400358	201.68228932218753	135	22:49
78.6%	7860000	7760.000001122353	-102528.36498482293	204.18499386079856	135	22:45
78.7%	7865000	7765.0000011233715	-102505.91341345105	202.33883887119933	135	22:42
78.7%	7870000	7770.00000112439	-101775.9178047604	202.08710578619844	135	22:39
78.8%	7875000	7775.000001125409	-102401.5961098494	202.20576422400862	135	22:36
78.8%	7880000	7780.000001126427	-101994.43000673549	203.74400218240677	135	22:33
78.8%	7885000	7785.000001127446	-102583.63251283951	203.98858449782486	135	22:29
78.9%	7890000	7790.000001128465	-102056.39794685645	200.81500677536937	135	22:26
79.0%	7895000	7795.000001129483	-102358.72467587842	200.25821152303013	135	22:23
79.0%	7900000	7800.000001130502	-102415.97136262618	201.58297048407184	135	22:20
79.0%	7905000	7805.000001131521	-101967.2822030359	201.4149443388736	135	22:17
79.1%	7910000	7810.000001132539	-102392.97405902809	209.8009720962623	135	22:13
79.2%	7915000	7815.000001133558	-102242.37079533003	202.64778917188303	135	22:10
79.2%	7920000	7820.000001134576	-102484.96245284798	197.1892088188972	135	22:07
79.2%	7925000	7825.000001135595	-102222.48985227523	202.6465527861257	135	22:04
79.3%	7930000	7830.000001136614	-102616.85188422678	200.40599548217304	135	22:01
79.3%	7935000	7835.000001137632	-102243.5733164195	200.79420487948434	135	21:57
79.4%	7940000	7840.000001138651	-102454.72791868681	202.27925132354588	135	21:54
79.5%	7945000	7845.00000113967	-102123.4417507234	200.83960259894056	135	21:51
79.5%	7950000	7850.000001140688	-102103.26046602242	205.21334742637356	135	21:48
79.5%	7955000	7855.000001141707	-102585.857698482	200.29329312816108	135	21:45
79.6%	7960000	7860.0000011427255	-102559.53149444563	202.66235621910405	135	21:41
79.7%	7965000	7865.000001143744	-102527.24186750222	199.47375494049535	135	21:38
79.7%	7970000	7870.000001144763	-102770.3805111507	202.55476127903526	135	21:35
79.8%	7975000	7875.000001145781	-101492.22227599891	205.0739723123675	135	21:32
79.8%	7980000	7880.0000011468	-101889.12807456311	202.77250321004138	135	21:29
79.8%	7985000	7885.000001147819	-102255.17842691159	201.71908352029902	135	21:25
79.9%	7990000	7890.000001148837	-102726.03003112413	199.68161698380723	135	21:22
80.0%	7995000	7895.000001149856	-102314.5338165462	197.39815961960954	135	21:19
80.0%	8000000	7900.000001150875	-102224.31113756215	201.19790269660248	135	21:16
80.0%	8005000	7905.000001151893	-102504.31816048268	203.05574633371452	135	21:13
80.1%	8010000	7910.000001152912	-102309.30294707092	202.2611337862626	135	21:09
80.2%	8015000	7915.0000011539305	-101862.09190580994	201.11286849357722	135	21:06
80.2%	8020000	7920.000001154949	-102230.24168114131	202.38838878190163	135	21:03
80.2%	8025000	7925.000001155968	-101655.12387592997	198.96339188785757	135	21:00
80.3%	8030000	7930.000001156986	-102068.60120755574	202.0630634967467	135	20:57
80.3%	8035000	7935.000001158005	-101902.3475990491	202.603014057468	135	20:54
80.4%	8040000	7940.000001159024	-102137.19955761498	203.25331832768413	135	20:50
80.5%	8045000	7945.000001160042	-102221.23562229471	203.86265548509303	135	20:47
80.5%	8050000	7950.000001161061	-102510.5509599708	199.06965334563375	135	20:44
80.5%	8055000	7955.00000116208	-101751.51991639705	204.37886654499172	135	20:41
80.6%	8060000	7960.000001163098	-102347.24292120198	200.3091219991856	135	20:38
80.7%	8065000	7965.000001164117	-101784.72395654442	202.18527788487322	135	20:34
80.7%	8070000	7970.0000011651355	-101794.86884525698	204.957037223094	135	20:31
80.8%	8075000	7975.000001166154	-101683.21010388574	200.85327644947614	135	20:28
80.8%	8080000	7980.000001167173	-101989.0428194832	202.98524099916423	135	20:25
80.8%	8085000	7985.000001168191	-102249.22713884432	204.54171264107592	135	20:22
80.9%	8090000	7990.00000116921	-102078.90746355942	200.98019433196507	135	20:18
81.0%	8095000	7995.000001170229	-101777.37735462561	202.6203918690107	135	20:15
81.0%	8100000	8000.000001171247	-101840.43426755304	204.86552778982434	135	20:12
81.0%	8105000	8005.000001172266	-102177.632344238	201.23055159544583	135	20:09
81.1%	8110000	8010.0000011732845	-101725.35031701997	202.89939432368956	135	20:06
81.2%	8115000	8015.000001174303	-102927.87103849463	195.98763630531423	135	20:02
81.2%	8120000	8020.000001175322	-102600.62523867842	195.28933834092535	135	19:59
81.2%	8125000	8025.00000117634	-102418.29428384453	197.45716119384224	135	19:56
81.3%	8130000	8030.000001177359	-102448.43936360581	205.73176663481445	135	19:53
81.3%	8135000	8035.000001178378	-102129.39584449446	199.37809821573487	135	19:50
81.4%	8140000	8040.000001179396	-102469.27550387569	205.67437846711533	135	19:46
81.5%	8145000	8045.000001180415	-102794.68552545132	202.12675839382956	135	19:43
81.5%	8150000	8050.000001181434	-102321.01187432976	204.89261875625922	135	19:40
81.5%	8155000	8055.000001182452	-101816.86545197666	198.93606994433918	135	19:37
81.6%	8160000	8060.000001183471	-101663.18239913462	201.60587457201999	135	19:34
81.7%	8165000	8065.0000011844895	-102686.29303642781	201.20021794563502	135	19:30
81.7%	8170000	8070.000001185508	-102351.92776811589	202.93520975762965	135	19:27
81.8%	8175000	8075.000001186527	-102265.74372986332	200.98316959964689	135	19:24
81.8%	8180000	8080.000001187545	-102502.87694142293	200.9267296676824	135	19:21
81.8%	8185000	8085.000001188564	-102780.66444574716	200.59225798406777	135	19:18
81.9%	8190000	8090.000001189583	-101897.01324330736	206.9741632556581	135	19:14
82.0%	8195000	8095.000001190601	-102323.6350746192	204.50887113609443	135	19:11
82.0%	8200000	8100.00000119162	-102523.8263150747	200.67589190015758	135	19:08
82.0%	8205000	8105.000001192639	-101560.76441899687	204.12408660643302	135	19:05
82.1%	8210000	8110.000001193657	-102382.57417904818	204.3441634004529	135	19:02
82.2%	8215000	8115.000001194676	-101715.55582996411	200.75408349944425	135	18:58
82.2%	8220000	8120.0000011956945	-102556.9284437499	199.21528274087828	135	18:55
82.2%	8225000	8125.000001196713	-102318.12345083104	204.78188994906978	135	18:52
82.3%	8230000	8130.000001197732	-102127.47212684061	200.89218240595252	135	18:49
82.3%	8235000	8135.00000119875	-102036.14595049806	199.0422960011017	135	18:46
82.4%	8240000	8140.000001199769	-102180.2902731821	200.6218849238468	135	18:43
82.5%	8245000	8145.000001200788	-102146.7882092339	203.92727566680608	135	18:39
82.5%	8250000	8150.000001201806	-102011.40396315837	200.16979337239587	135	18:36
82.5%	8255000	8155.000001202825	-101634.01005482022	204.94493042195182	135	18:33
82.6%	8260000	8160.000001203844	-102022.84834598238	204.86575729574372	135	18:30
82.7%	8265000	8165.000001204862	-102110.57576843351	198.84041262052403	135	18:27
82.7%	8270000	8170.000001205881	-101309.13380779326	198.42424714187382	135	18:23
82.8%	8275000	8175.0000012068995	-102321.77216281788	201.5827666876836	135	18:20
82.8%	8280000	8180.000001207918	-102203.73557282891	202.69916758933576	135	18:17
82.8%	8285000	8185.000001208937	-102088.78283889219	200.71553788230705	135	18:14
82.9%	8290000	8190.000001209955	-102466.70521382615	201.7985342253355	135	18:11
83.0%	8295000	8195.000001210974	-101994.04954862408	203.6957616767948	135	18:07
83.0%	8300000	8200.000001211993	-102450.23100192985	203.0848350627111	135	18:04
83.0%	8305000	8205.000001213011	-102533.2533071367	198.9726643949371	135	18:01
83.1%	8310000	8210.00000121403	-102570.61543503404	202.9400717622409	135	17:58
83.2%	8315000	8215.000001215049	-102270.11542011937	206.14446403775966	135	17:55
83.2%	8320000	8220.000001216067	-102374.34199710796	202.11326462716826	135	17:51
83.2%	8325000	8225.000001217086	-102482.37357548717	204.52131370307393	135	17:48
83.3%	8330000	8230.000001218104	-102477.90441434458	204.08708009847356	135	17:45
83.3%	8335000	8235.000001219123	-102229.13225738518	201.56879295234046	135	17:42
83.4%	8340000	8240.000001220142	-102135.423286526	202.10149898264257	135	17:39
83.5%	8345000	8245.00000122116	-102547.59392445488	202.83421407531526	135	17:35
83.5%	8350000	8250.000001222179	-102413.69072031789	200.86780403675203	135	17:32
83.5%	8355000	8255.000001223198	-102249.19168443419	200.86597913431896	135	17:29
83.6%	8360000	8260.000001224216	-102339.88249001885	198.73959221642994	135	17:26
83.7%	8365000	8265.000001225235	-102021.44846613053	202.06008759518727	135	17:23
83.7%	8370000	8270.000001226254	-102500.77497516153	198.57275352509916	135	17:20
83.8%	8375000	8275.000001227272	-102316.78866576217	204.20062929177965	135	17:16
83.8%	8380000	8280.00000122829	-102202.06526484108	196.89708798316158	135	17:13
83.8%	8385000	8285.00000122931	-102216.34974119812	199.91720843467002	135	17:10
83.9%	8390000	8290.000001230328	-102440.3804413504	205.26838135900113	135	17:07
84.0%	8395000	8295.000001231347	-102233.88283382542	202.46979857075385	135	17:04
84.0%	8400000	8300.000001232365	-101752.73902272386	200.57473079238895	135	17:00
84.0%	8405000	8305.000001233384	-101713.15615788102	201.42080909794686	135	16:57
84.1%	8410000	8310.000001234403	-101479.41242980259	200.74971363634415	135	16:54
84.2%	8415000	8315.000001235421	-101758.59473049827	202.93973120688622	135	16:51
84.2%	8420000	8320.00000123644	-102255.50051597925	203.45490089822076	135	16:48
84.2%	8425000	8325.000001237458	-102844.29273777036	200.75072575406844	135	16:44
84.3%	8430000	8330.000001238477	-102217.78544109175	200.69820759813595	135	16:41
84.3%	8435000	8335.000001239496	-101777.30466273334	203.493334680331	135	16:38
84.4%	8440000	8340.000001240514	-102316.50675349729	202.46308220741648	135	16:35
84.5%	8445000	8345.000001241533	-102560.79449650878	200.94896401986082	135	16:32
84.5%	8450000	8350.000001242552	-102843.17020235537	206.27512872136077	135	16:28
84.5%	8455000	8355.00000124357	-102606.7921210886	199.81235498192945	135	16:25
84.6%	8460000	8360.000001244589	-102659.64083955623	201.46304400174296	135	16:22
84.7%	8465000	8365.000001245608	-102137.84210861754	203.38135799553535	135	16:19
84.7%	8470000	8370.000001246626	-102191.97095165169	201.99697077490637	135	16:16
84.8%	8475000	8375.000001247645	-101873.30273192422	200.69401345114017	135	16:12
84.8%	8480000	8380.000001248663	-102520.59815819096	202.2307095605928	135	16:09
84.8%	8485000	8385.000001249682	-102666.2809414966	202.62710254332978	135	16:06
84.9%	8490000	8390.0000012507	-102266.2600622233	205.93860151462277	135	16:03
85.0%	8495000	8395.00000125172	-102450.84275101684	199.26072537615346	135	16:00
85.0%	8500000	8400.000001252738	-101758.6872470011	203.4307876620622	135	15:56
85.0%	8505000	8405.000001253757	-102279.2620915533	203.4269792099974	135	15:53
85.1%	8510000	8410.000001254775	-102196.1981199123	203.55391077001863	135	15:50
85.2%	8515000	8415.000001255794	-101819.11860210681	205.40412992004437	135	15:47
85.2%	8520000	8420.000001256813	-102467.47818053933	201.81018705733615	135	15:44
85.2%	8525000	8425.000001257831	-102583.90466561029	199.5213655474152	135	15:41
85.3%	8530000	8430.00000125885	-101873.35423772037	200.92069607852747	135	15:37
85.3%	8535000	8435.000001259868	-101787.86879855115	205.5245249972674	135	15:34
85.4%	8540000	8440.000001260887	-101977.35429175012	198.7563027420643	135	15:31
85.5%	8545000	8445.000001261906	-101986.73373554228	202.21400148780813	135	15:28
85.5%	8550000	8450.000001262924	-102333.8979272116	201.9288993221841	135	15:25
85.5%	8555000	8455.000001263943	-102357.21042089676	199.42474998933577	135	15:21
85.6%	8560000	8460.000001264962	-102581.56339225825	202.99025589471648	135	15:18
85.7%	8565000	8465.00000126598	-102278.72459276859	205.08806892507383	135	15:15
85.7%	8570000	8470.000001266999	-102012.15906289034	204.65202872004846	135	15:12
