Loading parameters

Initial system energy
-102593.86190879252 kJ/mol

MD run: 10000000 steps
#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
85.7%	8570000	8470.000001266999	-102441.01521530421	203.8898279070841	133	15:27
85.8%	8575000	8475.000001268018	-102771.45632897923	201.4789489264436	133	15:24
85.8%	8580000	8480.000001269036	-102689.94258286338	202.76868881536666	133	15:21
85.8%	8585000	8485.000001270055	-102957.55383058125	202.61339518236218	133	15:18
85.9%	8590000	8490.000001271073	-102492.27862446057	202.98952543131892	133	15:15
86.0%	8595000	8495.000001272092	-102446.5252727354	200.34068717920167	133	15:11
86.0%	8600000	8500.00000127311	-103065.94440581556	202.3008403157131	133	15:08
86.0%	8605000	8505.00000127413	-102700.29412384145	205.6757858735696	133	15:05
86.1%	8610000	8510.000001275148	-102436.66384263523	202.75346385426923	133	15:02
86.2%	8615000	8515.000001276167	-102251.01711343834	199.45643457671483	133	14:58
86.2%	8620000	8520.000001277185	-102161.00783357676	201.87954630644106	133	14:55
86.2%	8625000	8525.000001278204	-102939.07788047055	203.33296096465523	133	14:52
86.3%	8630000	8530.000001279222	-102930.48405133095	198.93357630360268	133	14:49
86.3%	8635000	8535.000001280241	-102703.11180388182	200.0916916394997	133	14:45
86.4%	8640000	8540.00000128126	-102955.57445680909	196.70852536504262	133	14:42
86.5%	8645000	8545.000001282278	-102225.42990243528	203.34041713627153	133	14:39
86.5%	8650000	8550.000001283297	-102732.76667005196	201.9771814134942	133	14:36
86.5%	8655000	8555.000001284316	-102749.22434752341	200.37782989524152	133	14:32
86.6%	8660000	8560.000001285334	-102805.26787904324	201.39136315715564	133	14:29
86.7%	8665000	8565.000001286353	-102720.84281102568	200.00113257791895	133	14:26
86.7%	8670000	8570.000001287372	-103392.30101298075	200.9612413077632	133	14:23
86.8%	8675000	8575.00000128839	-103268.3034352879	200.6829852847174	133	14:19
86.8%	8680000	8580.000001289409	-102573.95671116514	203.29733693336473	133	14:16
86.8%	8685000	8585.000001290427	-102650.66043372359	203.9043054485465	133	14:13
86.9%	8690000	8590.000001291446	-102408.87438219413	201.4964862230209	133	14:10
87.0%	8695000	8595.000001292465	-102665.62268544873	201.999206021769	133	14:06
87.0%	8700000	8600.000001293483	-102993.1283270074	201.5914626984005	133	14:03
87.0%	8705000	8605.000001294502	-102600.3411236452	199.07788001695602	133	14:00
87.1%	8710000	8610.00000129552	-102884.29002404213	202.6127814468875	133	13:57
87.2%	8715000	8615.00000129654	-103215.85680273967	200.10944235823527	133	13:53
87.2%	8720000	8620.000001297558	-102655.23611631338	205.52881084428458	133	13:50
87.2%	8725000	8625.000001298577	-102487.57212568866	201.61034649414373	133	13:47
87.3%	8730000	8630.000001299595	-102331.4899781323	203.890341886758	133	13:44
87.3%	8735000	8635.000001300614	-103246.82867626799	201.89906940251208	133	13:40
87.4%	8740000	8640.000001301632	-102519.58675450087	199.84736297796343	133	13:37
87.5%	8745000	8645.000001302651	-102611.18238008488	203.29078498282155	133	13:34
87.5%	8750000	8650.00000130367	-102910.22645853506	199.93203335866136	133	13:31
87.5%	8755000	8655.000001304688	-102322.32959481515	204.76908949098942	133	13:27
87.6%	8760000	8660.000001305707	-102622.74123613816	206.40780643491655	133	13:24
87.7%	8765000	8665.000001306726	-102759.05779655464	200.52026753334042	133	13:21
87.7%	8770000	8670.000001307744	-103088.95631936053	201.00121383672573	133	13:18
87.8%	8775000	8675.000001308763	-103366.58001538692	203.04251374700766	133	13:14
87.8%	8780000	8680.000001309782	-102529.65275544254	205.90854281315706	133	13:11
87.8%	8785000	8685.0000013108	-102681.99007256702	202.01060188924723	133	13:08
87.9%	8790000	8690.000001311819	-102279.29315989511	207.3041199667929	133	13:05
88.0%	8795000	8695.000001312837	-102429.51919753989	204.667464577612	133	13:01
88.0%	8800000	8700.000001313856	-102546.82116522081	203.1181003187445	133	12:58
88.0%	8805000	8705.000001314875	-102404.3573529059	201.96584685509413	133	12:55
88.1%	8810000	8710.000001315893	-102801.40295366477	205.9500595595542	133	12:52
88.2%	8815000	8715.000001316912	-102687.2289207466	202.47605467683908	133	12:48
88.2%	8820000	8720.00000131793	-102632.93108956655	201.2177859436603	133	12:45
88.2%	8825000	8725.00000131895	-102858.58003346715	200.21118135584337	133	12:42
88.3%	8830000	8730.000001319968	-102740.91056723753	200.96376974796271	133	12:39
88.3%	8835000	8735.000001320986	-102220.67253765976	197.68978076086762	133	12:35
88.4%	8840000	8740.000001322005	-102735.10250314418	204.42566668839538	133	12:32
88.5%	8845000	8745.000001323024	-102771.7667132779	202.9142202237258	133	12:29
88.5%	8850000	8750.000001324042	-103225.2645847178	202.96520311072962	133	12:26
88.5%	8855000	8755.000001325061	-103243.85057283426	201.8912318860935	133	12:22
88.6%	8860000	8760.00000132608	-103045.40499719093	200.63451071313045	133	12:19
88.7%	8865000	8765.000001327098	-102800.84516825527	205.67759248801548	133	12:16
88.7%	8870000	8770.000001328117	-102817.06739906548	206.01275955596458	133	12:13
88.8%	8875000	8775.000001329136	-102176.81251104502	205.2556512952192	133	12:09
88.8%	8880000	8780.000001330154	-101677.31341233989	202.6653044905947	133	12:06
88.8%	8885000	8785.000001331173	-102631.31089707837	200.5220517175108	133	12:03
88.9%	8890000	8790.000001332191	-102506.1391572752	203.96232140053522	133	12:00
89.0%	8895000	8795.00000133321	-102398.40636438364	201.92009488026335	133	11:56
89.0%	8900000	8800.000001334229	-103353.8716991581	202.92343039846006	133	11:53
89.0%	8905000	8805.000001335247	-102293.38192532212	204.68429726501995	133	11:50
89.1%	8910000	8810.000001336266	-101993.45904951729	201.98410113734442	133	11:47
89.2%	8915000	8815.000001337285	-103007.2633145838	201.37764780941194	133	11:43
89.2%	8920000	8820.000001338303	-102231.47753932886	204.39347360008074	133	11:40
89.2%	8925000	8825.000001339322	-103245.66230923962	200.49270841152892	133	11:37
89.3%	8930000	8830.00000134034	-101981.14641433442	203.47092806976244	133	11:34
89.3%	8935000	8835.00000134136	-102403.24049573764	197.8204012069802	133	11:30
89.4%	8940000	8840.000001342378	-103332.086993556	202.33743237890408	133	11:27
89.5%	8945000	8845.000001343396	-102937.00511934841	200.92433696534292	133	11:24
89.5%	8950000	8850.000001344415	-102913.61768089049	201.8114408190448	133	11:21
89.5%	8955000	8855.000001345434	-102517.92350907484	201.40725195288246	133	11:17
89.6%	8960000	8860.000001346452	-102041.46512042638	201.96263793908065	133	11:14
89.7%	8965000	8865.000001347471	-103250.94621748012	203.08205881597507	133	11:11
89.7%	8970000	8870.00000134849	-103364.64351271465	204.63062179881342	133	11:08
89.8%	8975000	8875.000001349508	-102330.0514207664	199.292004057395	133	11:04
89.8%	8980000	8880.000001350527	-102614.40262872772	203.42033723819586	133	11:01
89.8%	8985000	8885.000001351546	-103059.52818033798	202.63105573795576	133	10:58
89.9%	8990000	8890.000001352564	-103382.17258766899	203.93594722984486	133	10:55
90.0%	8995000	8895.000001353583	-102255.37514817016	198.79322680898488	133	10:51
90.0%	9000000	8900.000001354601	-102263.51274555037	204.02083742311927	133	10:48
90.0%	9005000	8905.00000135562	-102509.02553334367	200.2287299462758	133	10:45
90.1%	9010000	8910.000001356639	-103598.30744672194	201.58857590848118	133	10:42
90.2%	9015000	8915.000001357657	-102943.71051971149	202.6639689861567	133	10:38
90.2%	9020000	8920.000001358676	-102249.8336563143	202.40151821551567	133	10:35
90.2%	9025000	8925.000001359695	-103044.43031887012	201.0489298995288	133	10:32
90.3%	9030000	8930.000001360713	-102503.94269441161	200.09393900193123	133	10:29
90.3%	9035000	8935.000001361732	-103160.9436904192	203.94104662512407	133	10:25
90.4%	9040000	8940.00000136275	-102532.13284971239	199.2586554443272	133	10:22
90.5%	9045000	8945.00000136377	-102362.64550091326	203.02389675511225	133	10:19
90.5%	9050000	8950.000001364788	-102879.79852841934	199.2099304887752	133	10:16
90.5%	9055000	8955.000001365806	-102727.90909355413	201.39120294122043	133	10:12
90.6%	9060000	8960.000001366825	-102855.2812255267	198.63571942613493	133	10:09
90.7%	9065000	8965.000001367844	-102386.8424792611	203.79446157000328	133	10:06
90.7%	9070000	8970.000001368862	-102528.86273101019	203.36987002950121	133	10:03
90.8%	9075000	8975.000001369881	-103188.97571258666	201.89276141470373	133	9:59
90.8%	9080000	8980.0000013709	-102512.89827051153	203.28745501393203	133	9:56
90.8%	9085000	8985.000001371918	-103706.91989346454	203.0932582476581	133	9:53
90.9%	9090000	8990.000001372937	-102502.69111177046	200.99266849704244	133	9:50
91.0%	9095000	8995.000001373955	-102914.57370376587	203.0228462397671	133	9:46
91.0%	9100000	9000.000001374974	-102999.81214432651	203.04850322228606	133	9:43
91.0%	9105000	9005.000001375993	-102554.16907483106	198.40276622965288	133	9:40
91.1%	9110000	9010.000001377011	-103068.97541865287	203.30340103211762	133	9:37
91.2%	9115000	9015.00000137803	-102756.57917025127	204.77171054071616	133	9:33
91.2%	9120000	9020.000001379049	-103014.97827211674	201.4534880291091	133	9:30
91.2%	9125000	9025.000001380067	-102146.17073974619	202.75875998510892	133	9:27
91.3%	9130000	9030.000001381086	-102834.46178956609	202.02735518789854	133	9:24
91.3%	9135000	9035.000001382105	-102515.66093534138	207.74547100534673	133	9:20
91.4%	9140000	9040.000001383123	-102911.57865443826	199.15152498639554	133	9:17
91.5%	9145000	9045.000001384142	-102764.9677191833	199.2479951995868	133	9:14
91.5%	9150000	9050.00000138516	-102714.51396105532	204.82610675985285	133	9:11
91.5%	9155000	9055.000001386179	-102743.20008309186	206.2747372502808	133	9:07
91.6%	9160000	9060.000001387198	-103245.20833792677	205.19230322471634	133	9:04
91.7%	9165000	9065.000001388216	-102740.50856587989	203.71282000725765	133	9:01
91.7%	9170000	9070.000001389235	-103263.10975296097	201.52368576246107	133	8:58
91.8%	9175000	9075.000001390254	-102988.91513197869	202.3616140405132	133	8:54
91.8%	9180000	9080.000001391272	-102277.50893442705	197.7389503852328	133	8:51
91.8%	9185000	9085.00000139229	-103475.71183032682	204.93537979174312	133	8:48
91.9%	9190000	9090.00000139331	-103270.70817040233	201.9479365644584	133	8:45
92.0%	9195000	9095.000001394328	-102601.99175693188	200.69661841337518	133	8:41
92.0%	9200000	9100.000001395347	-103046.9135363088	205.8826214515101	133	8:38
92.0%	9205000	9105.000001396365	-102385.21106417477	202.17281223385126	133	8:35
92.1%	9210000	9110.000001397384	-102727.56971221557	203.72178682669903	133	8:32
92.2%	9215000	9115.000001398403	-102449.35072211688	205.06081625585512	133	8:28
92.2%	9220000	9120.000001399421	-102628.5929296026	200.81557841278592	133	8:25
92.2%	9225000	9125.00000140044	-102622.2329725041	198.2705532922286	133	8:22
92.3%	9230000	9130.000001401459	-102696.98208562797	204.14397778226677	133	8:19
92.3%	9235000	9135.000001402477	-103024.83068348607	199.01530041732585	133	8:15
92.4%	9240000	9140.000001403496	-102707.11162948422	198.47220161050728	133	8:12
92.5%	9245000	9145.000001404514	-103664.59630771726	200.78856682139954	133	8:09
92.5%	9250000	9150.000001405533	-102855.21754082479	200.40719832836479	133	8:06
92.5%	9255000	9155.000001406552	-102452.74551374791	201.80710685613323	133	8:02
92.6%	9260000	9160.00000140757	-103098.48019014299	202.92756456931417	133	7:59
92.7%	9265000	9165.000001408589	-102885.70833741315	197.29816436887882	133	7:56
92.7%	9270000	9170.000001409608	-102546.33076990861	202.41215809136384	133	7:53
92.8%	9275000	9175.000001410626	-103220.14327917341	202.6045652469924	133	7:49
92.8%	9280000	9180.000001411645	-102959.54712890461	206.67307470966904	133	7:46
92.8%	9285000	9185.000001412664	-102159.87489742832	201.34291634117503	133	7:43
92.9%	9290000	9190.000001413682	-103298.0863168682	201.1729027951458	133	7:40
93.0%	9295000	9195.0000014147	-103428.96473121457	199.66654993044276	133	7:36
93.0%	9300000	9200.00000141572	-103195.94931299612	201.1342115158342	133	7:33
93.0%	9305000	9205.000001416738	-102078.16750881495	202.9839824017494	133	7:30
93.1%	9310000	9210.000001417757	-103050.36046271259	198.9422228594997	133	7:27
93.2%	9315000	9215.000001418775	-102600.96188936848	201.79265420422385	133	7:24
93.2%	9320000	9220.000001419794	-102589.0931699383	202.9570684007474	133	7:20
93.2%	9325000	9225.000001420813	-102658.80753466953	203.50784273139223	133	7:17
93.3%	9330000	9230.000001421831	-102801.99029614357	202.09723165633926	133	7:14
93.3%	9335000	9235.00000142285	-103520.63403583644	203.30428561176618	133	7:11
93.4%	9340000	9240.000001423869	-102298.46089506103	201.4375691576364	133	7:07
93.5%	9345000	9245.000001424887	-103004.93455780903	207.5817387421193	133	7:04
93.5%	9350000	9250.000001425906	-103207.74281539349	199.0892196470796	133	7:01
93.5%	9355000	9255.000001426924	-102606.591264911	199.07955814220085	133	6:58
93.6%	9360000	9260.000001427943	-102773.02307937387	201.43799580754504	133	6:54
93.7%	9365000	9265.000001428962	-102228.58774451027	201.4131370212416	133	6:51
93.7%	9370000	9270.00000142998	-102938.64822121663	201.10470844510843	133	6:48
93.8%	9375000	9275.000001430999	-102776.87797525525	203.28976769217633	133	6:45
93.8%	9380000	9280.000001432018	-102960.83773569111	201.38680954302603	133	6:41
93.8%	9385000	9285.000001433036	-102885.0608967687	202.748095058762	133	6:38
93.9%	9390000	9290.000001434055	-102844.49129066896	201.95942237515848	133	6:35
94.0%	9395000	9295.000001435074	-103103.00400977628	203.31517297915937	133	6:32
94.0%	9400000	9300.000001436092	-103063.45387889119	203.3313658600534	133	6:28
94.0%	9405000	9305.00000143711	-102958.92514126468	197.2466181084787	133	6:25
94.1%	9410000	9310.00000143813	-101805.22107232921	200.2869723888828	133	6:22
94.2%	9415000	9315.000001439148	-102911.46931143384	198.3480686671063	133	6:19
94.2%	9420000	9320.000001440167	-103207.74756276747	203.22076518233146	133	6:15
94.2%	9425000	9325.000001441185	-102710.29978237301	206.14277366709783	133	6:12
94.3%	9430000	9330.000001442204	-101867.58065707702	202.33707285581264	133	6:09
94.3%	9435000	9335.000001443223	-102327.37665056065	202.17645788599637	133	6:06
94.4%	9440000	9340.000001444241	-103344.60488840705	202.5442929703474	133	6:02
94.5%	9445000	9345.00000144526	-102157.49240186345	201.26550199854938	133	5:59
94.5%	9450000	9350.000001446278	-102621.5292968112	199.77503303483718	133	5:56
94.5%	9455000	9355.000001447297	-103195.43314800598	200.7605720439118	133	5:53
94.6%	9460000	9360.000001448316	-102780.38928168779	197.92125204629406	133	5:49
94.7%	9465000	9365.000001449334	-102694.96186740464	197.81113406759528	133	5:46
94.7%	9470000	9370.000001450353	-102701.0327912313	196.16462243722813	133	5:43
94.8%	9475000	9375.000001451372	-103099.03294639429	202.15840888473528	133	5:40
94.8%	9480000	9380.00000145239	-102305.662473117	202.27176665786726	133	5:36
94.8%	9485000	9385.000001453409	-103361.87735465216	203.45557350325637	133	5:33
94.9%	9490000	9390.000001454428	-102649.88761704881	204.59746861312803	133	5:30
95.0%	9495000	9395.000001455446	-103293.8336940324	202.54866785636068	133	5:27
95.0%	9500000	9400.000001456465	-102797.27584507363	198.23819541747153	133	5:23
95.0%	9505000	9405.000001457483	-102845.53116308944	199.19433123874788	133	5:20
95.1%	9510000	9410.000001458502	-102694.2295594262	202.87058357393042	133	5:17
95.2%	9515000	9415.00000145952	-103154.51551452698	200.59539730861536	133	5:14
95.2%	9520000	9420.00000146054	-102817.69153314596	205.69964567878765	133	5:11
95.2%	9525000	9425.000001461558	-102827.0362723372	199.99181282865422	133	5:07
95.3%	9530000	9430.000001462577	-102255.72549303295	201.56180879686147	133	5:04
95.3%	9535000	9435.000001463595	-102480.54260046128	199.11113378673784	133	5:01
95.4%	9540000	9440.000001464614	-102789.17102201702	202.56078426686292	133	4:58
95.5%	9545000	9445.000001465633	-102578.18934429716	201.22760050791152	133	4:54
95.5%	9550000	9450.000001466651	-102822.88904789882	204.24224623439792	133	4:51
95.5%	9555000	9455.00000146767	-102735.63205469679	198.81455388515107	133	4:48
95.6%	9560000	9460.000001468688	-103018.5531190806	203.6985785960971	133	4:45
95.7%	9565000	9465.000001469707	-102587.86355934571	197.7263860310425	133	4:41
95.7%	9570000	9470.000001470726	-103212.70397589915	202.92000094967634	133	4:38
95.8%	9575000	9475.000001471744	-102763.02024276368	202.13602202426424	133	4:35
95.8%	9580000	9480.000001472763	-103510.405740574	202.57595677358125	133	4:32
95.8%	9585000	9485.000001473782	-102846.03268411057	203.41654623097847	133	4:28
95.9%	9590000	9490.0000014748	-102327.95514683332	201.21327577364985	133	4:25
96.0%	9595000	9495.000001475819	-102312.46211483749	205.92223920764891	133	4:22
96.0%	9600000	9500.000001476837	-102626.95553588076	202.05291161712887	133	4:19
96.0%	9605000	9505.000001477856	-102495.94347732281	202.4697627710456	133	4:15
96.1%	9610000	9510.000001478875	-102916.78988766065	200.64356994287178	133	4:12
96.2%	9615000	9515.000001479893	-102920.79630791722	202.74783108260394	133	4:09
96.2%	9620000	9520.000001480912	-102584.66572622489	206.2719548340935	133	4:06
96.2%	9625000	9525.00000148193	-102457.43314311327	206.75151604349557	133	4:02
96.3%	9630000	9530.00000148295	-102634.90914356429	204.1277173242861	133	3:59
96.3%	9635000	9535.000001483968	-102736.06443107408	204.2488541830826	133	3:56
96.4%	9640000	9540.000001484987	-102490.34385647532	204.44361713662306	133	3:53
96.5%	9645000	9545.000001486005	-102402.75486753788	203.933929630447	133	3:49
96.5%	9650000	9550.000001487024	-103207.67932189349	200.8315915557707	133	3:46
96.5%	9655000	9555.000001488042	-102781.48087712238	206.20116101510294	133	3:43
96.6%	9660000	9560.000001489061	-103212.64924592478	200.04766078733775	133	3:40
96.7%	9665000	9565.00000149008	-103397.85853755986	199.8914693269545	133	3:37
96.7%	9670000	9570.000001491098	-102771.33232076373	200.02187030216538	133	3:33
96.8%	9675000	9575.000001492117	-102030.5708152079	202.6386881163723	133	3:30
96.8%	9680000	9580.000001493136	-102777.64970161533	200.73740503406418	133	3:27
96.8%	9685000	9585.000001494154	-102847.73906797776	205.30781869562242	133	3:24
96.9%	9690000	9590.000001495173	-102767.97036164021	200.93582709668817	133	3:20
97.0%	9695000	9595.000001496192	-103660.78451555222	203.556435478783	133	3:17
97.0%	9700000	9600.00000149721	-102703.86594151845	202.08678972909485	133	3:14
97.0%	9705000	9605.000001498229	-102694.02619802952	203.1056997051747	133	3:11
97.1%	9710000	9610.000001499247	-102580.09248768212	200.92536241249846	133	3:07
97.2%	9715000	9615.000001500266	-102603.77061705478	202.65841057598783	133	3:04
97.2%	9720000	9620.000001501285	-102574.98943452397	202.42667815642656	133	3:01
97.2%	9725000	9625.000001502303	-101855.41584966518	201.62556437017315	133	2:58
97.3%	9730000	9630.000001503322	-103343.10150085855	204.61270092930206	133	2:54
97.3%	9735000	9635.00000150434	-103040.53270443762	206.99979075706815	133	2:51
97.4%	9740000	9640.00000150536	-102527.83654476143	204.57530505657775	133	2:48
97.5%	9745000	9645.000001506378	-102406.4772655121	199.25031720377686	133	2:45
97.5%	9750000	9650.000001507397	-102809.5042578294	200.20683552453258	133	2:41
97.5%	9755000	9655.000001508415	-102838.41827364033	206.34458060392214	133	2:38
97.6%	9760000	9660.000001509434	-102941.08884611167	202.8584683008263	133	2:35
97.7%	9765000	9665.000001510452	-103016.03298683045	198.88122790533126	133	2:32
97.7%	9770000	9670.000001511471	-103414.3618473718	203.41903720965058	133	2:28
97.8%	9775000	9675.00000151249	-103151.07832363714	201.59303705969182	133	2:25
97.8%	9780000	9680.000001513508	-103366.21735418169	199.1940826839786	133	2:22
97.8%	9785000	9685.000001514527	-103277.3447555718	201.59961368300372	133	2:19
97.9%	9790000	9690.000001515546	-102948.52644245606	200.34948983175357	133	2:16
98.0%	9795000	9695.000001516564	-102718.3456213153	197.69287640317336	133	2:12
98.0%	9800000	9700.000001517583	-103265.64617018402	200.60949583518325	133	2:09
98.0%	9805000	9705.000001518601	-103213.5637615812	202.80694245059627	133	2:06
98.1%	9810000	9710.00000151962	-102463.70815360826	202.6403652937868	133	2:03
98.2%	9815000	9715.000001520639	-102365.54671714408	197.01198361747794	133	1:59
98.2%	9820000	9720.000001521657	-102525.55515439995	203.68011667015207	133	1:56
98.2%	9825000	9725.000001522676	-103410.40835773665	200.5108020927372	133	1:53
98.3%	9830000	9730.000001523695	-102771.82717748592	204.34890734848784	133	1:50
98.3%	9835000	9735.000001524713	-102595.36787737254	202.97606073368945	133	1:46
98.4%	9840000	9740.000001525732	-102860.39503316488	203.29117471831543	133	1:43
98.5%	9845000	9745.00000152675	-102696.09660007991	205.88660521376747	133	1:40
98.5%	9850000	9750.00000152777	-102573.11823310051	204.48527266677203	133	1:37
98.5%	9855000	9755.000001528788	-102757.80837255623	201.45637260731763	133	1:33
98.6%	9860000	9760.000001529806	-102918.81561227655	201.1375071154219	133	1:30
98.7%	9865000	9765.000001530825	-102394.42747513624	203.86666483982705	133	1:27
98.7%	9870000	9770.000001531844	-103203.35415906785	203.33524686595737	133	1:24
98.8%	9875000	9775.000001532862	-102943.61482156394	197.8865461045567	133	1:20
98.8%	9880000	9780.000001533881	-102429.14186688233	198.35901077908778	133	1:17
98.8%	9885000	9785.0000015349	-103090.8175085811	201.78815572730883	133	1:14
98.9%	9890000	9790.000001535918	-102530.79307284951	200.39936670027325	133	1:11
99.0%	9895000	9795.000001536937	-102104.38187727937	202.79629290989462	133	1:07
99.0%	9900000	9800.000001537956	-103079.55485269614	198.9302343923825	133	1:04
99.0%	9905000	9805.000001538974	-103003.79939053347	199.7741292546189	133	1:01
99.1%	9910000	9810.000001539993	-102818.7564690737	202.92230138280487	133	0:58
99.2%	9915000	9815.000001541011	-102170.41803862201	200.36481852907224	133	0:55
99.2%	9920000	9820.00000154203	-102718.9556399202	202.8167205883456	133	0:51
99.2%	9925000	9825.000001543049	-102784.93890146818	198.53835512643838	133	0:48
99.3%	9930000	9830.000001544067	-103113.09034988005	203.4141473456628	133	0:45
99.3%	9935000	9835.000001545086	-102926.38124990882	205.70379912626234	133	0:42
99.4%	9940000	9840.000001546105	-103300.90410895506	202.44258509093817	133	0:38
99.5%	9945000	9845.000001547123	-102789.4025132372	205.1144747581241	133	0:35
99.5%	9950000	9850.000001548142	-102322.88932577707	201.73858877143385	133	0:32
99.5%	9955000	9855.00000154916	-102531.26626998419	205.24240372979258	133	0:29
99.6%	9960000	9860.00000155018	-102161.61918655457	202.83298069814114	133	0:25
99.7%	9965000	9865.000001551198	-102490.77389914682	201.65530934493472	133	0:22
99.7%	9970000	9870.000001552216	-103057.5778490128	202.41108504971638	133	0:19
99.8%	9975000	9875.000001553235	-102997.8440269609	197.88177304503367	133	0:16
99.8%	9980000	9880.000001554254	-103230.0132005359	201.68112860191468	133	0:12
99.8%	9985000	9885.000001555272	-102308.99254491134	195.88570226770477	133	0:09
99.9%	9990000	9890.000001556291	-102790.3178164796	204.0248141439271	133	0:06
100.0%	9995000	9895.00000155731	-103188.4588516946	200.2194279624006	133	0:03
100.0%	10000000	9900.000001558328	-102673.78917521797	204.5145418886649	133	0:00
100.0%	10005000	9905.000001559347	-102978.93463869812	204.21599813748773	133	23:59:57
100.1%	10010000	9910.000001560365	-102669.8149435632	200.33463984230696	133	23:59:54
100.2%	10015000	9915.000001561384	-102739.12148861913	201.64549987893488	133	23:59:51
100.2%	10020000	9920.000001562403	-102838.7195743802	205.6198000615631	133	23:59:48
100.2%	10025000	9925.000001563421	-102408.56665288378	203.66879872498032	133	23:59:44
100.3%	10030000	9930.00000156444	-102638.33099029493	202.8961063027309	133	23:59:41
100.3%	10035000	9935.000001565459	-102321.24498366844	203.19354630611326	133	23:59:38
100.4%	10040000	9940.000001566477	-102727.94603752019	211.56694539429472	133	23:59:35
100.5%	10045000	9945.000001567496	-102912.32947789552	202.1221092973497	133	23:59:31
100.5%	10050000	9950.000001568515	-102624.3844226026	207.4569119591058	133	23:59:28
100.5%	10055000	9955.000001569533	-102283.83229650697	202.7922467897307	133	23:59:25
100.6%	10060000	9960.000001570552	-103126.46512849536	204.60666233062815	133	23:59:22
100.7%	10065000	9965.00000157157	-102412.56074699108	201.08536358922663	133	23:59:18
100.7%	10070000	9970.00000157259	-102472.10860544723	203.0780540458424	133	23:59:15
100.8%	10075000	9975.000001573608	-102958.06298889033	200.6848179359209	133	23:59:12
100.8%	10080000	9980.000001574626	-103317.27471532533	204.05042255399633	133	23:59:09
100.8%	10085000	9985.000001575645	-102578.34735726286	205.3543220126685	133	23:59:05
100.9%	10090000	9990.000001576664	-102814.03759104386	199.837195374587	133	23:59:02
101.0%	10095000	9995.000001577682	-103138.61449038796	206.40388692161355	133	23:58:59
101.0%	10100000	10000.0000015787	-102551.88033800013	204.2605332439164	133	23:58:56
101.0%	10105000	10005.00000157972	-102845.82293738937	201.1066037057407	133	23:58:53
101.1%	10110000	10010.000001580738	-102510.57395531051	199.54871263402453	133	23:58:49
101.2%	10115000	10015.000001581757	-102696.80718041118	201.5525953412604	133	23:58:46
101.2%	10120000	10020.000001582775	-103857.31043615192	203.9538809657779	133	23:58:43
101.2%	10125000	10025.000001583794	-102838.46134021552	201.19903705328866	133	23:58:40
101.3%	10130000	10030.000001584813	-102511.12477058684	204.54258928704996	133	23:58:36
101.3%	10135000	10035.000001585831	-102957.6809064881	200.69979312348977	133	23:58:33
101.4%	10140000	10040.00000158685	-102483.79870328074	200.13403879194533	133	23:58:30
101.5%	10145000	10045.000001587869	-102562.51056977967	201.58544236818528	133	23:58:27
101.5%	10150000	10050.000001588887	-103554.89713368332	203.394414972079	133	23:58:23
101.5%	10155000	10055.000001589906	-102742.41151659377	204.76512267134405	133	23:58:20
101.6%	10160000	10060.000001590925	-103206.17122289026	201.61763944882563	133	23:58:17
101.7%	10165000	10065.000001591943	-102947.39980573673	201.20418072878897	133	23:58:14
101.7%	10170000	10070.000001592962	-102999.54381858371	198.49470737214264	133	23:58:10
101.8%	10175000	10075.00000159398	-103026.93206265103	204.11620822486123	133	23:58:07
101.8%	10180000	10080.000001594999	-102880.44637412671	200.86865095874853	133	23:58:04
101.8%	10185000	10085.000001596018	-102659.387088574	202.03999681962674	133	23:58:01
101.9%	10190000	10090.000001597036	-102909.64536762098	200.27770392007898	133	23:57:58
102.0%	10195000	10095.000001598055	-102546.41824400192	197.5432461006327	133	23:57:54
102.0%	10200000	10100.000001599074	-101886.2245599986	200.5344106808308	133	23:57:51
